DatetimeIndex,Adj_Close,SMA_10,EMA_20,RSI,MACD,dayofweek,month,year,dayofyear,dayofmonth,weekofyear,Prediction,isFuture,Signal_SMA,Signal_RSI,Signal_MACD,Predicted_SMA,Predicted_RSI,Predicted_MACD,Portfolio_Value_Predicted_SMA,Portfolio_Value_Predicted_RSI,Portfolio_Value_Predicted_MACD,Activo
2023-02-27,146.6041717529297,149.66272430419923,147.2274719964672,51.15647158467382,2.0432185217567,0,2,2023,58,27,9,145.4663848876953,False,1,-1,1,1,-1,1,4535.72678572063,6895.455686445243,4593.686482965734,AAPL
2023-02-28,146.09869384765625,149.02445068359376,147.11996931562803,50.11309275101092,1.7204872051623283,1,2,2023,59,28,9,145.5303497314453,False,1,-1,1,1,-1,1,4520.088010594895,6895.455686445243,4577.847868053699,AAPL
2023-03-01,144.01739501953125,148.24246978759766,146.82448604933313,45.95678212148512,1.2819988060979313,2,3,2023,60,1,9,145.5303497314453,False,1,-1,1,1,-1,1,4451.239857917319,6895.455686445243,4512.632573158251,AAPL
2023-03-02,144.61207580566406,147.30885162353516,146.61378031184086,47.30167518058004,0.971283014202271,3,3,2023,61,2,9,145.5303497314453,False,1,-1,1,1,-1,1,4451.239857917319,6895.455686445243,4531.266265885233,AAPL
2023-03-03,149.68649291992188,147.0432342529297,146.90641960784856,57.109902545808055,1.1215727702452796,4,3,2023,62,3,9,145.5303497314453,False,1,-1,1,1,-1,1,4607.43322965922,6895.455686445243,4690.2677528687045,AAPL
2023-03-06,152.46160888671875,147.17009582519532,147.43548525345523,61.34689558943437,1.4479164708183987,0,3,2023,65,6,10,145.5303497314453,False,0,-1,1,0,-1,1,4688.159984644457,6895.455686445243,4777.223073122628,AAPL
2023-03-07,150.25143432617188,147.47931823730468,147.70367087942824,56.55505593478671,1.5107881633512363,1,3,2023,66,7,10,145.5303497314453,False,0,-1,1,0,-1,1,4688.159984644457,6895.455686445243,4707.969593618038,AAPL
2023-03-08,151.5101318359375,147.87179412841795,148.06619097052436,58.54117882451769,1.643238570948256,2,3,2023,67,8,10,145.5303497314453,False,0,-1,1,1,-1,1,4688.159984644457,6895.455686445243,4747.409547253856,AAPL
2023-03-09,149.25039672851562,147.98973388671874,148.17897247128545,53.78710534436375,1.5480201230780892,3,3,2023,68,9,10,145.5303497314453,False,0,-1,1,0,-1,1,4613.6190327800905,6895.455686445243,4676.603140492518,AAPL
2023-03-10,147.1790008544922,148.1671401977539,148.08373707920993,49.79518357538991,1.2905379631656615,4,3,2023,69,10,10,145.5303497314453,False,1,-1,1,1,-1,1,4613.6190327800905,6895.455686445243,4611.698144177621,AAPL
2023-03-13,149.13148498535156,148.41987152099608,148.18352259408056,53.31251594844121,1.229853660702645,0,3,2023,72,13,11,145.5303497314453,False,1,-1,1,1,-1,1,4674.823538144546,6895.455686445243,4672.877166935918,AAPL
2023-03-14,151.23263549804688,148.93326568603516,148.4739142992202,56.818575773236205,1.3359066992648536,1,3,2023,73,14,11,145.5303497314453,False,1,-1,1,1,-1,1,4740.688287462219,6895.455686445243,4738.714493346461,AAPL
2023-03-15,151.62905883789062,149.6944320678711,148.77440425528405,57.46754784802052,1.435396193063042,2,3,2023,74,15,11,145.5303497314453,False,1,-1,1,1,-1,1,4753.114966914606,6895.455686445243,4751.135998928453,AAPL
2023-03-16,154.46363830566406,150.6795883178711,149.31623606960596,61.87923546751523,1.7231063102137796,3,3,2023,75,16,11,145.5303497314453,False,1,-1,1,1,-1,1,4841.970508170633,6895.455686445243,4839.954545019676,AAPL
2023-03-17,153.62120056152344,151.07305908203125,149.72623268788382,59.89094708395128,1.861680669586036,4,3,2023,76,17,11,145.5303497314453,False,1,-1,1,1,-1,1,4815.562618541446,6895.455686445243,4813.557650362947,AAPL
2023-03-20,155.9998321533203,151.4268814086914,150.32371835125872,63.46092877964463,2.1387829793277437,0,3,2023,79,20,12,145.5303497314453,False,1,-1,1,1,-1,1,4890.125565158644,6895.455686445243,4883.201463010325,AAPL
2023-03-21,157.8631134033203,152.18804931640625,151.04175597526458,66.01288815882089,2.480150153862411,1,3,2023,80,21,12,156.7213897705078,False,1,-1,1,1,-1,1,4948.533828487739,6895.455686445243,4883.201463010325,AAPL
2023-03-22,156.426025390625,152.679638671875,151.55454353863223,62.39342062385955,2.604699749378369,2,3,2023,81,22,12,156.7213897705078,False,1,-1,1,1,-1,1,4903.4854413628245,6895.455686445243,4838.747821277444,AAPL
2023-03-23,157.51622009277344,153.50622100830077,152.12232225807426,64.00575247728486,2.7595652520266185,3,3,2023,82,23,12,156.7213897705078,False,1,-1,1,1,-1,1,4937.6597664911815,6895.455686445243,4872.470964383688,AAPL
2023-03-24,158.82447814941406,154.67076873779297,152.76062281915424,65.89538677981164,2.953813052044012,4,3,2023,83,24,12,156.7213897705078,False,1,-1,1,1,-1,1,4978.669721952642,6895.455686445243,4912.939491314744,AAPL
2023-03-27,156.87200927734375,155.4448211669922,153.1521834342199,60.76801183321575,2.9165873095329857,0,3,2023,86,27,13,156.7213897705078,False,1,-1,1,1,-1,1,4917.465694905333,6895.455686445243,4852.543502365654,AAPL
2023-03-28,156.2476043701172,155.94631805419922,153.44698542811489,59.18203502469335,2.804374301467448,1,3,2023,87,28,13,159.1422882080078,False,1,-1,1,1,-1,1,4897.892478974959,6895.455686445243,4833.228699238152,AAPL
2023-03-29,159.33985900878906,156.71739807128907,154.0082114834172,64.16938346703299,2.9311750292706336,2,3,2023,88,29,13,159.1422882080078,False,1,-1,1,1,-1,1,4994.825361875038,6895.455686445243,4928.881838530952,AAPL
2023-03-30,160.91571044921875,157.36260528564452,154.66606852777926,66.42107967970054,3.1228255716091557,3,3,2023,89,30,13,159.1422882080078,False,1,-1,1,1,-1,1,5044.223565125433,6895.455686445243,4977.627868515379,AAPL
2023-03-31,163.43310546875,158.3437957763672,155.50102442691934,69.69719463049,3.4382092109354403,4,3,2023,90,31,13,159.1422882080078,False,1,-1,1,1,-1,1,5118.013191540244,6895.455686445243,5055.498795911464,AAPL
2023-04-03,164.6918182373047,159.21299438476564,156.37633812314652,71.20970536512024,3.7465329188856913,0,4,2023,93,3,14,164.6732177734375,False,1,0,1,1,0,1,5118.013191540244,6895.455686445243,5094.434731611734,AAPL
2023-04-04,164.15663146972656,159.84234619140625,157.11731844186843,69.61858070394624,3.9027085841808287,1,4,2023,94,4,14,164.6732177734375,False,1,-1,1,1,-1,1,5101.381564263801,6895.455686445243,5077.879725504991,AAPL
2023-04-05,162.30325317382812,160.43006896972656,157.61121698776935,64.26342303305927,3.832745283138877,2,4,2023,95,5,14,164.6732177734375,False,1,-1,1,1,-1,1,5043.785414868846,6895.455686445243,5020.548919017474,AAPL
2023-04-06,163.1952667236328,160.9979736328125,158.1430312483278,65.6335894932029,3.805410498168612,3,4,2023,96,6,14,164.6732177734375,False,1,-1,1,1,-1,1,5071.5059000987485,6895.455686445243,5048.141697200574,AAPL
2023-04-10,160.58865356445312,161.1743911743164,158.37594765938735,58.56709710981519,3.5326929018252144,0,4,2023,100,10,15,164.6732177734375,False,1,-1,1,1,-1,1,4990.501994278112,6895.455686445243,4967.510972783729,AAPL
2023-04-11,159.36961364746094,161.4241516113281,158.47058251539437,55.55461874278186,3.181521311290993,1,4,2023,101,11,15,164.6732177734375,False,1,-1,1,1,-1,1,4952.618737884705,6895.455686445243,4929.802242873433,AAPL
2023-04-12,158.6758270263672,161.66697387695314,158.49012961167747,53.8567539996309,2.814785419459952,2,4,2023,102,12,15,164.6732177734375,False,1,-1,1,1,-1,1,4931.05841317109,6895.455686445243,4908.341245620159,AAPL
2023-04-13,164.0872344970703,162.14171142578124,159.02318721981013,63.28266042809047,2.927058630993571,3,4,2023,103,13,15,164.6732177734375,False,1,-1,1,1,-1,1,5099.224962768298,6895.455686445243,5075.733059376992,AAPL
2023-04-14,163.74037170410156,162.42417755126954,159.47244288498075,62.40272520701771,2.953995213456949,4,4,2023,104,14,15,164.6732177734375,False,1,-1,1,1,-1,1,5088.44574878506,6895.455686445243,5065.003504754809,AAPL
2023-04-17,163.76019287109375,162.4568862915039,159.88080002651537,62.434869735452274,2.943016786104778,0,4,2023,107,17,16,163.38870239257812,False,1,-1,1,1,-1,1,5089.06171741801,6895.455686445243,5065.616635647569,AAPL
2023-04-18,164.98915100097656,162.4866195678711,160.3673096431307,64.46356625567721,2.998913347274197,1,4,2023,108,18,16,165.83251953125,False,1,-1,1,1,-1,1,5127.253195221284,6895.455686445243,5103.632167005358,AAPL
2023-04-19,166.1388397216797,162.6848403930664,160.9169791744211,66.29725382861474,3.100244358989784,2,4,2023,109,19,16,165.83251953125,False,1,-1,1,1,-1,1,5162.981272679541,6895.455686445243,5139.195646794335,AAPL
2023-04-20,165.1675567626953,162.9712707519531,161.3217960875901,63.324405171236336,3.0668230710532214,3,4,2023,110,20,16,165.3656005859375,False,1,-1,1,1,-1,1,5132.7973871046215,6895.455686445243,5109.150817042423,AAPL
2023-04-21,163.55206298828125,163.00695037841797,161.5342024590845,58.61636312162752,2.876817452391208,4,4,2023,111,21,16,165.3656005859375,False,1,-1,1,1,-1,1,5082.593809678639,6895.455686445243,5059.178525272477,AAPL
2023-04-24,163.85928344726562,163.33401336669922,161.7556387436732,59.23703843444427,2.7196760219352427,0,4,2023,114,24,17,165.3656005859375,False,1,-1,1,1,-1,1,5092.141086395977,6895.455686445243,5068.68181810914,AAPL
2023-04-25,162.31317138671875,163.628369140625,161.8087370906299,54.78391816510046,2.442229483022288,1,4,2023,115,25,17,165.3656005859375,False,1,-1,1,1,-1,1,5044.093636278713,6895.455686445243,5020.855720464967,AAPL
2023-04-26,162.30325317382812,163.9911117553711,161.85583386045832,54.75548168537621,2.1962339670847086,2,4,2023,116,26,17,161.79444885253906,False,1,-1,1,1,-1,1,5043.785414868846,6895.455686445243,5020.548919017474,AAPL
2023-04-27,166.9119110107422,164.2735794067383,162.3373650176282,64.08440513427826,2.346116350795313,3,4,2023,117,27,17,161.79444885253906,False,1,-1,1,1,-1,1,5187.005471924957,6895.455686445243,5163.109167618649,AAPL
2023-04-28,168.17059326171875,164.7166015625,162.89291056468443,66.13795417755256,2.5372169010647667,4,4,2023,118,28,17,161.79444885253906,False,1,-1,1,1,-1,1,5226.120665584264,6895.455686445243,5202.044159314464,AAPL
2023-05-01,168.08140563964844,165.14872283935546,163.38705295277623,65.85064123918465,2.6509107195885804,0,5,2023,121,1,18,161.79444885253906,False,1,-1,1,1,-1,1,5223.34904382938,6895.455686445243,5199.285306298159,AAPL
2023-05-02,167.04075622558594,165.3538833618164,163.7350246930438,62.442115502024,2.626762496289331,1,5,2023,122,2,18,161.79444885253906,False,1,-1,1,1,-1,1,5191.009505132527,6895.455686445243,5167.094754422701,AAPL
2023-05-03,165.96043395996094,165.33604278564454,163.9469684327502,59.02636474833281,2.4917287788250637,2,5,2023,123,3,18,161.79444885253906,False,1,-1,1,1,-1,1,5157.437080796203,6895.455686445243,5133.67699675727,AAPL
2023-05-04,164.31521606445312,165.2508087158203,163.98203963576952,54.16680870445642,2.226294908476945,3,5,2023,124,4,18,161.79444885253906,False,1,-1,1,1,-1,1,5106.309787514188,6895.455686445243,5082.785244649297,AAPL
2023-05-05,172.02601623535156,166.09820404052735,164.74813264525352,67.6213742068376,2.608069583136512,4,5,2023,125,5,18,161.79444885253906,False,1,-1,1,1,-1,1,5345.932966214695,6895.455686445243,5321.304489986312,AAPL
2023-05-08,171.9566192626953,166.9079376220703,165.434655180248,67.42952260697103,2.87192326394694,0,5,2023,128,8,19,161.79444885253906,False,1,-1,1,1,-1,1,5343.776364719191,6895.455686445243,5319.157823858312,AAPL
2023-05-09,170.2420196533203,167.70082244873046,165.8924994157787,62.69657063111673,2.909140586182218,1,5,2023,129,9,19,161.79444885253906,False,1,-1,1,1,-1,1,5290.492944128458,6895.455686445243,5266.119877624567,AAPL
2023-05-10,172.01609802246094,168.67210693359374,166.47569928308175,65.4025291141509,3.046668778791627,2,5,2023,130,10,19,161.79444885253906,False,1,-1,1,1,-1,1,5345.624744804827,6895.455686445243,5320.997688538819,AAPL
2023-05-11,172.20440673828125,169.20135650634765,167.02129046929124,65.68704907705953,3.1347206930235245,3,5,2023,131,11,19,161.79444885253906,False,1,-1,1,1,-1,1,5351.476683911247,6895.455686445243,5326.82266802115,AAPL
2023-05-12,171.27145385742188,169.51144256591795,167.42606793482747,62.92600997354392,3.093560331136388,4,5,2023,132,12,19,161.79444885253906,False,1,-1,1,1,-1,1,5322.483955538769,6895.455686445243,5297.963507863244,AAPL
2023-05-15,170.7752227783203,169.78082427978515,167.74503506277918,61.44656322822999,2.9864725503433647,0,5,2023,135,15,20,169.3784637451172,False,1,-1,1,1,-1,1,5307.062927122928,6895.455686445243,5282.61352344181,AAPL
2023-05-16,170.7752227783203,170.1542709350586,168.0336243690212,61.446563228229984,2.868537992168285,1,5,2023,136,16,20,169.3784637451172,False,1,-1,1,1,-1,1,5307.062927122928,6895.455686445243,5282.61352344181,AAPL
2023-05-17,171.39056396484375,170.69728393554686,168.35333290195666,62.70749640810497,2.792536276372971,2,5,2023,137,17,20,169.3784637451172,False,1,-1,1,1,-1,1,5326.185457577884,6895.455686445243,5301.647957246525,AAPL
2023-05-18,173.73281860351562,171.63904418945313,168.86566487353372,67.11622576055552,2.8880135211980478,3,5,2023,138,18,20,169.3784637451172,False,1,-1,1,1,-1,1,5398.9740773585945,6895.455686445243,5368.727141839023,AAPL
2023-05-19,173.84197998046875,171.82064056396484,169.33959964562277,67.31019098026731,2.9386138254624257,4,5,2023,139,19,20,169.3784637451172,False,1,-1,1,1,-1,1,5402.366409614273,6895.455686445243,5368.727141839023,AAPL
2023-05-22,172.88919067382812,171.9138977050781,169.67765593402328,63.77428772363543,2.8687634772712727,0,5,2023,142,22,21,173.54971313476562,False,1,-1,1,1,-1,1,5372.757238422059,6895.455686445243,5339.302340006978,AAPL
2023-05-23,170.26907348632812,171.9166030883789,169.73398141519516,55.18855953655356,2.572332762423258,1,5,2023,143,23,21,173.54971313476562,False,1,-1,1,1,-1,1,5291.333677297219,6895.455686445243,5258.385784288327,AAPL
2023-05-24,170.54696655273438,171.76968994140626,169.81140857115128,55.86719219476896,2.3329402502479866,2,5,2023,144,24,21,173.54971313476562,False,1,-1,1,1,-1,1,5299.969567014919,6895.455686445243,5266.967900347473,AAPL
2023-05-25,171.68829345703125,171.71807861328125,169.99015951266364,58.63774891086995,2.209841821390796,3,5,2023,145,25,21,173.54971313476562,False,1,-1,1,1,-1,1,5335.437790115318,6895.455686445243,5302.215271146507,AAPL
2023-05-26,174.10995483398438,172.0019287109375,170.38252097183704,63.82672176508941,2.2813947653605737,4,5,2023,146,26,21,175.16358947753906,False,1,-1,1,1,-1,1,5410.694077922105,6895.455686445243,5377.0029557106855,AAPL
2023-05-30,175.96588134765625,172.5209945678711,170.91426957905793,67.22069928011722,2.4595070813522,1,5,2023,150,30,22,175.90716552734375,False,1,-1,1,1,-1,1,5468.369416510057,6895.455686445243,5434.31916350082,AAPL
2023-05-31,175.91624450683594,173.03509674072265,171.39064814360822,67.03953185795577,2.567065562917236,2,5,2023,151,31,22,175.90716552734375,False,1,-1,1,1,-1,1,5466.826886900367,6895.455686445243,5432.786238860999,AAPL
2023-06-01,178.73487854003906,173.7695281982422,172.09009865755402,71.70325537843856,2.846929019066522,3,6,2023,152,1,22,175.90716552734375,False,1,0,1,1,0,1,5554.419618090399,6895.455686445243,5519.833550670661,AAPL
2023-06-02,179.5884246826172,174.35508880615234,172.80422494565528,72.95137885394875,3.101840775069292,4,6,2023,153,2,22,175.90716552734375,False,1,0,1,1,0,1,5580.9446784368,6895.455686445243,5546.193445691334,AAPL
2023-06-05,178.22872924804688,174.79376373291015,173.3208444030259,67.819515564417,3.157743617327185,0,6,2023,156,5,23,178.55538940429688,False,1,-1,1,1,-1,1,5538.69036826469,6895.455686445243,5504.202243192189,AAPL
2023-06-06,177.86154174804688,175.29099884033204,173.75329176921838,66.45985072375694,3.1362651476736687,1,6,2023,157,6,23,178.55538940429688,False,1,-1,1,1,-1,1,5527.279537484616,6895.455686445243,5492.862464977425,AAPL
2023-06-07,176.4819793701172,175.91228942871095,174.01316677882778,61.47328292508412,2.973645813407444,2,6,2023,158,7,23,176.35757446289062,False,1,-1,1,1,-1,1,5484.407836119201,6895.455686445243,5450.257715635044,AAPL
2023-06-08,179.21127319335938,176.77872009277343,174.5082245325927,66.78326380834581,3.030071246096753,3,6,2023,159,8,23,179.9186553955078,False,1,-1,1,1,-1,1,5569.2242036865055,6895.455686445243,5534.545951586683,AAPL
2023-06-09,179.59835815429688,177.5697265625,174.9929991632312,67.46809130284498,3.070627052112144,4,6,2023,160,9,23,179.9186553955078,False,1,-1,1,1,-1,1,5581.253374033452,6895.455686445243,5546.500219112952,AAPL
2023-06-12,182.4070587158203,178.3994369506836,175.69910007300157,71.98193212504074,3.291464528375513,0,6,2023,163,12,24,179.9186553955078,False,1,0,1,1,0,1,5662.8688722172055,6895.455686445243,5633.240757500996,AAPL
2023-06-13,181.9306488037109,178.99591369628905,176.2925809044977,70.2026283571591,3.388971566323874,1,6,2023,164,13,24,179.9186553955078,False,1,0,1,1,0,1,5662.8688722172055,6895.455686445243,5618.527885350839,AAPL
2023-06-14,182.5658416748047,179.66087341308594,176.89003431119357,71.22396079412891,3.477415867067805,2,6,2023,165,14,24,179.9186553955078,False,1,0,1,1,0,1,5682.640218943133,6895.455686445243,5638.144419905536,AAPL
2023-06-15,184.61032104492188,180.24841766357423,177.6252997144058,74.27976736597242,3.670173535442729,3,6,2023,166,15,24,179.9186553955078,False,1,0,1,1,0,1,5746.277756988843,6895.455686445243,5701.283667896793,AAPL
2023-06-16,183.52853393554688,180.6424285888672,178.1875124973716,70.04144768593848,3.6930727536730217,4,6,2023,167,16,24,183.50466918945312,False,1,0,1,1,0,1,5712.605483579567,6895.455686445243,5667.875052690928,AAPL
2023-06-20,183.61785888671875,181.1813415527344,178.7046883439761,70.19268595143484,3.676053074560315,1,6,2023,171,20,25,183.50466918945312,False,1,0,1,1,0,1,5715.385858897468,6895.455686445243,5670.633657314816,AAPL
2023-06-21,182.5757598876953,181.6527633666992,179.07336182433033,66.00622871510357,3.5376958209224654,2,6,2023,172,21,25,183.50466918945312,False,1,-1,1,1,-1,1,5682.948938443754,6895.455686445243,5638.450722093019,AAPL
2023-06-22,185.59288024902344,182.56385345458983,179.69426834096777,71.33653151202897,3.629662607483965,3,6,2023,173,22,25,183.50466918945312,False,1,0,1,1,0,1,5776.861410532675,6895.455686445243,5731.627847525422,AAPL
2023-06-23,185.2752990722656,183.17025604248047,180.22579507728184,70.09069881809322,3.6350185702339672,4,6,2023,174,23,25,183.50466918945312,False,1,0,1,1,0,1,5766.97621212279,6895.455686445243,5721.820051482208,AAPL
2023-06-26,183.87591552734372,183.5980117797852,180.57342559633537,64.72659484814176,3.486158388517481,0,6,2023,177,26,26,183.50466918945312,False,1,-1,1,1,-1,1,5723.4182653505495,6895.455686445243,5678.603168998995,AAPL
2023-06-27,186.6448974609375,184.02179565429688,181.15166101201172,69.67245757844051,3.5506891879890645,1,6,2023,178,27,26,183.50466918945312,False,1,-1,1,1,-1,1,5809.6070504870095,6895.455686445243,5764.117084934703,AAPL
2023-06-28,187.8259429931641,184.6113250732422,181.78730691497864,71.50754097770965,3.654998270624589,2,6,2023,179,28,26,183.50466918945312,False,1,0,1,1,0,1,5846.3688936678855,6895.455686445243,5800.591078186073,AAPL
2023-06-29,188.16339111328125,185.17108001708985,182.3945530291027,72.02833025635579,3.721988447278591,3,6,2023,180,29,26,183.50466918945312,False,1,0,1,1,0,1,5856.872480985169,6895.455686445243,5811.012421072522,AAPL
2023-06-30,192.51043701171875,185.96109161376955,183.3579705512566,77.68645555731464,4.078830697839777,4,6,2023,181,30,26,183.50466918945312,False,1,0,1,1,0,1,5992.180913435826,6895.455686445243,5939.316109836279,AAPL
2023-07-03,191.01182556152344,186.7094207763672,184.08690912366296,72.25982125222168,4.1923782064081365,0,7,2023,184,3,27,190.0815277099609,False,1,0,1,1,0,1,5945.534346798143,6895.455686445243,5939.316109836279,AAPL
2023-07-05,189.8903045654297,187.33666534423827,184.63961345145023,68.40859557504274,4.144097477462395,2,7,2023,186,5,27,190.0815277099609,False,1,-1,1,1,-1,1,5910.625295574071,6895.455686445243,5904.443568829786,AAPL
2023-07-06,190.3666839599609,188.11575775146488,185.18504873797508,69.16046115560879,4.0970462885078405,3,7,2023,187,6,27,190.0815277099609,False,1,-1,1,1,-1,1,5925.453330665438,6895.455686445243,5919.256095771592,AAPL
2023-07-07,189.2451934814453,188.48098907470705,185.57172918973416,65.2248544213347,3.924029207268575,4,7,2023,188,7,27,188.42149353027344,False,1,-1,1,1,-1,1,5890.545229347523,6895.455686445243,5884.384503677779,AAPL
2023-07-10,187.19076538085935,188.6725357055664,185.72592311269847,58.64161327837706,3.5798702300996865,0,7,2023,191,10,28,188.42149353027344,False,1,-1,1,1,-1,1,5826.598021895036,6895.455686445243,5820.504176486308,AAPL
2023-07-11,186.66476440429688,188.95142059326173,185.8153365690412,57.0538281787807,3.227473572021097,1,7,2023,192,11,28,186.72137451171875,False,1,-1,1,1,-1,1,5810.225439394408,6895.455686445243,5804.148717526093,AAPL
2023-07-12,188.3420562744141,189.1211364746094,186.05597654098145,60.7072899763251,3.048400059495691,2,7,2023,193,12,28,186.72137451171875,False,1,-1,1,1,-1,1,5862.433706574049,6895.455686445243,5856.3023818125785,AAPL
2023-07-13,189.10626220703125,189.2491683959961,186.3464799377481,62.28170286680498,2.9343229937715023,3,7,2023,194,13,28,186.72137451171875,False,1,-1,1,1,-1,1,5886.220781573439,6895.455686445243,5880.064578700037,AAPL
2023-07-14,189.255126953125,189.35834197998048,186.62349393921255,62.59610797096757,2.8233820474506786,4,7,2023,195,14,28,186.72137451171875,False,1,-1,1,1,-1,1,5890.854423801222,6895.455686445243,5884.693374755266,AAPL
2023-07-17,192.53030395507807,189.3603286743164,187.1860472740569,68.764993473574,2.965554889691873,0,7,2023,198,17,29,191.9962615966797,False,1,-1,1,1,-1,1,5992.799302343225,6895.455686445243,5986.531632533709,AAPL
2023-07-18,192.27224731445312,189.4863708496094,187.67044727790417,67.8159486963956,3.022562656415687,1,7,2023,199,18,29,191.5577545166016,False,1,-1,1,1,-1,1,5984.766895890143,6895.455686445243,5978.5076269078345,AAPL
2023-07-19,193.6319274902344,189.86053314208985,188.2382072981261,70.1532901956544,3.141246218083097,2,7,2023,200,19,29,191.5577545166016,False,1,0,1,1,0,1,6027.089014753742,6895.455686445243,6020.785482472549,AAPL
2023-07-20,191.67677307128903,189.99154205322264,188.56568975271307,63.06122318860202,3.042467502572378,3,7,2023,201,20,29,191.5577545166016,False,1,-1,1,1,-1,1,5966.231852025933,6895.455686445243,5959.991968230577,AAPL
2023-07-21,190.4957427978516,190.1165969848633,188.7495043284405,59.1699591124997,2.836191535529707,4,7,2023,202,21,29,191.5577545166016,False,1,-1,1,1,-1,1,5929.470483798135,6895.455686445243,5923.26904749721,AAPL
2023-07-24,191.29962158203125,190.5274826049805,188.99237263830636,60.93685025268737,2.706385122077222,0,7,2023,205,24,30,191.5577545166016,False,1,-1,1,1,-1,1,5954.49243680001,6895.455686445243,5948.264830869251,AAPL
2023-07-25,192.16305541992188,191.07731170654296,189.2943424270316,62.79897211525975,2.6427208578982686,1,7,2023,206,25,30,191.5577545166016,False,1,-1,1,1,-1,1,5981.368131664844,6895.455686445243,5975.112417337188,AAPL
2023-07-26,193.0364532470703,191.5467514038086,189.650733933702,64.6354138206878,2.6323977327682258,2,7,2023,207,26,30,193.3270263671875,False,1,-1,1,1,-1,1,6008.553970889533,6895.455686445243,6002.269823795293,AAPL
2023-07-27,191.76608276367188,191.81273345947267,189.8521957270324,59.99615505741432,2.4929708841158345,3,7,2023,208,27,30,192.3216094970703,False,1,-1,1,1,-1,1,5969.011752390757,6895.455686445243,5962.76896118991,AAPL
2023-07-28,194.35646057128903,192.32286682128907,190.2811733312473,65.44285356123137,2.561963225134093,4,7,2023,209,28,30,192.3216094970703,False,1,-1,1,1,-1,1,6049.641211750649,6895.455686445243,6043.314092875424,AAPL
2023-07-31,194.97178649902344,192.5670150756836,190.72789839484503,66.6059804240003,2.635906720450464,0,7,2023,212,31,31,194.53091430664065,False,1,-1,1,1,-1,1,6068.794169569178,6895.455686445243,6062.447019251313,AAPL
2023-08-01,194.1380920410156,192.75359954833985,191.0526787420994,63.48804203592612,2.597295294541567,1,8,2023,213,1,31,194.53091430664065,False,1,-1,1,1,-1,1,6042.844158253129,6895.455686445243,6036.524148190472,AAPL
2023-08-02,191.13088989257807,192.5034957885742,191.06012742309736,53.71955885497004,2.2975546009251677,2,8,2023,214,2,31,194.53091430664065,False,1,-1,1,1,-1,1,5949.240405664829,6895.455686445243,5943.01829265905,AAPL
2023-08-03,189.73150634765625,192.30896911621093,190.9335920825792,49.87392797573974,1.9249003319621067,3,8,2023,215,3,31,194.53091430664065,False,1,-1,1,1,-1,1,5905.682458892589,6895.455686445243,5899.505901697071,AAPL
2023-08-04,180.62060546875,191.3214553833008,189.9514028812621,33.2065276742739,0.884203038793828,4,8,2023,216,4,31,194.53091430664065,False,1,-1,1,1,-1,1,5622.091775715945,6895.455686445243,5610.595604783211,AAPL
2023-08-07,177.5042266845703,189.9419158935547,188.76595752919624,29.56677518311257,-0.1898344932104123,0,8,2023,219,7,32,194.53091430664065,False,1,1,0,1,1,0,5525.089733855424,6895.4556864452425,5610.595604783211,AAPL
2023-08-08,178.44705200195312,188.5703155517578,187.78320462183976,31.995356424228035,-0.9539423976024466,1,8,2023,220,8,32,194.53091430664065,False,1,-1,0,1,-1,0,5554.436609584461,6932.0813506195655,5610.595604783211,AAPL
2023-08-09,176.8491973876953,186.95158996582032,186.74187059954028,30.10106155366367,-1.6691954839745335,2,8,2023,221,9,32,194.53091430664065,False,1,-1,0,1,-1,0,5504.700948128255,6870.009951578595,5610.595604783211,AAPL
2023-08-10,176.63082885742188,185.4380645751953,185.77891424314805,29.84103839150741,-2.2279764972625458,3,8,2023,222,10,32,194.53091430664065,False,0,1,0,0,1,0,5492.405990736105,6861.527052033389,5610.595604783211,AAPL
2023-08-11,176.69046020507812,183.6714645385742,184.9133471919033,30.01881751346288,-2.635620927264739,4,8,2023,223,11,32,194.53091430664065,False,0,-1,0,0,-1,0,5492.405990736105,6863.843533860142,5610.595604783211,AAPL
2023-08-14,178.3501434326172,182.0093002319336,184.2882801672094,34.95875775995572,-2.792568517493976,0,8,2023,226,14,33,177.38604736328125,False,0,-1,0,0,-1,0,5492.405990736105,6928.316771274194,5610.595604783211,AAPL
2023-08-15,176.35255432128906,180.23074645996093,183.53249675331224,32.0282722955173,-3.043060849004661,1,8,2023,227,15,33,177.38604736328125,False,0,-1,0,0,-1,0,5492.405990736105,6850.717001093139,5610.595604783211,AAPL
2023-08-16,175.47802734375,178.66546020507812,182.765404428592,30.810586398067954,-3.2743996043907373,2,8,2023,228,16,33,177.38604736328125,False,0,-1,0,0,-1,0,5492.405990736105,6816.744502900533,5610.595604783211,AAPL
2023-08-17,172.9239044189453,176.98470001220704,181.82811871338757,27.519795862578704,-3.622080519513645,3,8,2023,229,17,33,177.38604736328125,False,0,1,0,0,1,0,5492.405990736105,6717.525223592771,5610.595604783211,AAPL
2023-08-18,173.410888671875,176.26372833251952,181.02647775705304,29.07524539161399,-3.814355079339009,4,8,2023,230,18,33,177.38604736328125,False,0,1,0,0,1,0,5492.405990736105,6736.442960926657,5610.595604783211,AAPL
2023-08-21,174.75253295898438,175.98855895996093,180.428959204856,33.32079647202406,-3.8145033516910303,0,8,2023,233,21,34,177.38604736328125,False,0,-1,0,0,-1,0,5492.405990736105,6788.561431013428,5610.595604783211,AAPL
